"Securities Non-Ledger Movements Details;;;;;;;;;;;;Financial Instrument Details;;;;;;;;;;;;;;;;;;;;;;;;;;;Investment Account Details;;"
"Client ID;Transaction Reference;Type;Quantity;Creation Date;Value Date;Market Price;Price Currency;Rate Type;Operation Type Code;Weighted Average Cost;Internal Reference;KBL Code identifying Security used;ISIN Code;Telekurs Code;Sedol Code;Description of Security;Type of Financial Instrument;Complementary Type;Expression Type;Currency Code;VNI Frequency;Place of Listing;Calculation Basis;Contract size;Strike Price;Currency Strike Price;Maturity Date;Interest Type;Interest Rate in percentage;Coupon Periodicity;Coupon Maturity;Issue Date;Issue Nominal Amount;Issue Nominal Amount Currency;Indicator Issue Emission;Indicateur Equalization Factor;Rating S&P;Economic Sector;KBL Account Number;Account Name;Client Name"
"K0124101;TR5FB0VR08;LIV;-8.659,3281;2025-10-21;2025-10-23; 0,00;EUR; ; ; ; ; 0465755220;LU1939246549;46575522;;<![CDATA[AXIOM FINANCIAL CRD I EUR]]>;TRUSTUNITS;<![CDATA[OUTSIDE BOND FUND]]>;PCS;	EUR;	JOU;;;;EUR;;;;;;;0,00;EUR;;N;;;DHARMARE-DR GLOBAL CREDIT FUND;DHARMARE-DR GLOBAL CREDIT FUND;K0124101;"
"K0124101;TR5FAW4269;TAR;8.659,3281;2025-10-21;2025-10-23; 0,00;EUR; ; ; ; ; 0465755220;LU1939246549;46575522;;<![CDATA[AXIOM FINANCIAL CRD I EUR]]>;TRUSTUNITS;<![CDATA[OUTSIDE BOND FUND]]>;PCS;	EUR;	JOU;;;;EUR;;;;;;;0,00;EUR;;N;;;DHARMARE-DR GLOBAL CREDIT FUND;DHARMARE-DR GLOBAL CREDIT FUND;K0124101;"
